,text
4616," One day more until turkey, it will nip me in the belly, we'll be ready for the stuffing, we will wet ours&# ;"
6939, I'm not sexist but girls who have abs and all that nonsense are really not attractive
4412,Nigga payback's a bitch..!
19416, i know so. What Samklef said wasn't a lie man. This guy think is a beast in Naija Pop. His music is trash not the wizkid of before
285, The cancer of Islam pushes even babies to begin thinking about murdering their fellow human beings.
2594, trash
11889, dont talk to your hoe that way
4611, forgot someone niglet
2272, lol hell ya dey think a nicca down der #roadrunnin
711,I almost stepped on a bird running around the floor ah they are so creepy
8924,"&# ; You can be a hoe without having sex, ask any of the girls texting alotta niggas at the same time.&# ;"
9919," #Directioners, D's &amp; monkey around on set of #StealMyGirl video: "
3668, I know plenty of hoes in love with they niggas but it be the same bitch fuckin niggas
3758,I swear to god I be in the middle of the club making out wit bitches like I'm tryna film a romantic comedy or somethin
7421,"Mata'i ngeli, alu o polosi ho nifo.."
8881,I just caught this fat bitch slippin taking a selfie
5600,correction #MKR katie and nikki are really the dumb blonde ones
4955," Ben I'm open to meeting good feminists like Helen, etc. but uh...how can I say nicely, Maddy is...not smart...at all. A lemming."
96," Bitches about to start that ""New year, New me"" bullshit.. You can't undo the numbers on that pussy thoo"
721, It hasn't been a good few weeks for #ISIS. A new front has opened up in #Sinjar and they're about to lose the battle f...
8616,"*vomit* I'm not sexist by any means, but no woman should ever be allowed to announce a football game #KnowYourPlace"
3428,"Some of yall just ""popular"" cuz of yall name . These bitches be ugly"
7350," *sighs* . Not a bitch. I'm a woman. LEARN THE DIFFERENCE. . I KNOW I'm fat. . It's called a scarf, dumbass."
4871,"Operation Ask Redhead Resolve, Charlie Brown. #rejectedpeanutsspecials"
4562, &# ;&# ;&# ; on God i be thinking that . lol people at school be showing me this nigguh videos . im like &# ; he famous oss &# ;
911, absolutely retarded article 
2694,"Big Squawk: Q: when will DFL dump Ryan ""Uncle Tom"" Winkler? } Not going to happen Berg Bleat on. #mngop proud #stribpol #mnleg"
4475,bitches come &amp; go ya know that
7610, Call me bitch again and see if I don't slap the sexy out of your mom and have Justin Timberlake bring it back.
7035, Join me for 's no fucks given join bitch 
4357,*Teachers call you a pussy for not doing senior skip day*
11988,"&# ; I be laughing when my ex be tryna stunt, bitch you forgot I went with you I know what you got &amp; don't got &# ;&# ;&# ;"
2419,okay but how many people really care if you can see a girls nips through her shirt
2944,"you've gone and broke the wrong heart baby, and drove me redneck crazy"
3164,"I got a Lambo, doors. seater, hoes.. Yokohamas, no vogues. Man that bitch beautiful. - "
10599,Bad bitches ain't cheap
2978," Im not sexist, but women just can't drive"
2433, Then export all the non citizen Imams. Put cameras in the remaining Mosques.
10704,Miami's run defense is Alex Smith trash.
3502,The world is yours n every bitch in it
1655," Lol RT Nigga like ""damn why would this bitch do this ? "" I helped your family move and the dryer almost fell&# ;"
1740, 'Dying laughing': Russian wrestlers mock 'girly man' Obama's workout video 
6716, hay pussy cat &# ;&# ;&# ;&# ;
2214,Des popcorn hoes be in da way all the time mannn :\
4440,Sis said go to sleep I said bitch it's our b day I ain't sleeping &# ;&# ;&# ;
1126,"My honky, my honky. My motherfucking honky."
19560,""" LMFAOOOO I HATE BLACK PEOPLE This is why there's black people and niggers"
8781," That is why we are going secular, microbrain. And Islam is as disgusting as ever."
1508," just because you ""not official"" doesnt mean you can act like complete trash and be free from acting like a decent human being"
3541, Alright fag
2326, Ali is a hoe for that
498,Eat a dick bitch
219,You nigguhs glorifying pussies
785, if I get blocked I'll be on that bitches porch drunk and yelling. Holy shit.she was right..I am kanye
5063,Don't be mad cause yo bitch Choosin
2752,lol ok cunt
4333, Mansion Elan tonight bitch! &gt;&gt;&gt;&gt;
1404,You a hoe.
3182, &# ; i can't fw no friendly bitch..&# ;
10429," man these hoes so familiar, one minute on the team next minute they ain't with ya."
1142,You mad cuz I was in the van with yo bitch With both hands on her tits
11965," "" Dudes probably just think eating pussy is sucking on pussy lips &# ;"" lmaoo"
4544, Lmao &# ; Excuse me bitch?I am not Soundcloud
19427," Chicks wait til their hair is all broken down to go natural in their s, but bitch about the young Carter's fro from birth&# ;"
4193," Woah, the depth of this Ollusion is unreal. #Ollusions "
4161, cry about it. You still can't even talk to me even though I'm supposedly the shady bitch that won't confront you lol
3061, How you put ya hoes before ya girlfriend .. &# ;
7042,This bitch think she cool with her Jordan rings get the fuck on.
7975," I love money fuc a bitch I won't stress myself , and I keep my mouth closed cuz I can&# ;"
11134, When Wale said.....nvm that nigga trash
6582,Just made that test my bitch
3762, But Islam has no truth. Every word is a lie.
8309, her response is pretty terrifying.
3294, Go on...
11077, u made me drive all the way to Plano then wanna bitch out
3567, I got weed. Come over faggot
1659, Dick will have bitches selling their own mothers soul.. Inconsistent dick at that. Dick that they know isn't staying.
19303, She used to be more fun as a hoe ..this new you is to positive
2016,"why you think ol niggas wit no money dont even care about swag, rockin sandals wit velcor straps, they aint checkin for bitches"
4349,Makeup time for Katie &amp
8315,Katie &amp
2352, What a bitch.
680,This bitch needs to turn off her shitty music &# ;
3756, bitch you gross as fuck touchin them saggy titties
7062,bad bitch from lansing....she could be a model...shes a model...
3280,Only white trash and morons are offended by the #Redskins team name. #Liberalism
1288,diet coke trash
6327,Mother b is such a bitch&# ;&# ;
9760,sorry wrong bitch &# ;&# ;
2949," And looking at your page, I can see that you are in the business of photoshopping images, Islamist cocksucker."
3158," Beautiful wall color &# ; "" I don't love these bitches and you shouldn't either &# ; "
11123,LMFAO I found my diary me complaining about you being a bitch &# ; tbt I'm DEAD 
2178,"Lol ""Just need to know what that pussy like so one time is fine with me"""
2357,' It's just me ? Or do you NOT want nobody else Texting/Inboxing/Kiking/DMing/Snapchatting/Emailing/ Yo girl or niggah ?
19401," Of course Muslims are exterminating Christians in Egypt,Pakistan,Turkey, etc. Why would it be different in Palistine"
2045," ""relax afterward"" &lt;-- so after a standard hour shift of child-rearing and housework you take over, or when she's dead?"
10112,Everyone that says #LetsMakeItAwkward is a queer. #JustMadeItAwkward
3146,. ...allow word to evolve to it's current meaning (selfish misandry) and remove them from the #equality movement so adults can work
9351," Niggaaaaaa, why these bitches trip so hard over a nigga? When will they realize they're gonna grow up &amp; regret the fool?"
2556, All I see down my TL is naked white bitches &# ;&# ;&# ;&# ;
5429,"Are you tired of the ""mock drafts""? Let's just do this: If Clowney is not the st pick, who thinks Round becomes ""chaos""? #ShowOfHands"
20183, If some little fucking faggot spits in my food I swear to god id tear your fucking arms off 
19448, So when are you going to admit that the Quran is wrong. I'm waiting.
4957, LOL dude.. I wish they hadn't. I got a DD that would make a pussy like you cry for the enemy.
7983, Russell Brand mocks Bill O'Reilly for proposing Berlin Wall against immigrants (VIDEO) 
1804,&# ; it aint bundles soooo nope&# ;it is bitch she happy hosting
3444, This bitch really happy she got k followers from getting kicked out of a moving car by her abusive bf and almost dyi&# ;
2976,"I swear to fuckin god kat and Andre are the worst ever contestants, kat is such a little bitch a is so unfair #mkr"
4304,These bitches be judging like they experience life and in the billion dollar club. I'm highly favor &amp; doing pretty damn well &# ;
933, Deadbeat dad-ism is ILLEGAL. This is the LEGAL system screwing him.
11968,And dis shit is for the birds 
3017,I could blank all you son's of bitches out #getatme #goofy #fuckmongo #naynayismongo
10954," Graphic of growth of Radical Islam following years of care,nurture,coddling by US Democrats #Islamists "
1167,RT Call me sexist but I don't think I wanna see a women president at this stage in my life
11537,But I can't get her to smoke unless I bitch about it. The struggles of having a girl who doesn't... In actuality it's a great thing.
10977,Lol this girl makes fun of guys for having like light voices but I'm just like bitch your voice is like deeper than five men together wtf
6130," Wtf is ""Lolzzz"" ?! Did you laugh yourself to sleep bitch??"
6561," #BlessJesus Yes,#Felt..and touched the soles of the humanity with stains and impressions that only leaves its reflections."
8042,Slim niggah but you know i love em thick
18589,". No, no...this is my view on how to move equality forward. Must root out those who claim equality while working against it."
906, u aint bout it wop
18568,""" i need a trippy bitch who fuck on Hennessy """
2563, Well maybe you're a whore you stupid ugly homeless bitch
1693, Ever play Rambo on old NES by any chance?
11934," These Muslims are babies are trained to kill, scum. "
10274, Children grow out of their fairy tales. Muslims never grow out of theirs.
19046," To get with a hoe, you just need to be cute, have muscles, dress your ass off (swag), or talk a good game."
3499, my point is that mohammeds example us used by some Muslim men to justify their paedophilia. 
4832, It's great that you provided Arraf's name. Now I understand how these anti Semitic orgs. function.
6384,"On feminism, it is not. Im not a #feminist, I'm not #sexist, I'm a damn #Equalist. and My opinion is just as valid as yours."
1979," Teachers always assign homework like we don't have no life, bitch I gotta go home and tweet."
3882," Men are attacked times more, just FYI."
3015,Thinking that i care dont give a fuck bout you think ! &# ; #wop
807,Yup Egg nog trash rap
9882,"Hitting women is wrong morally but bitches get raped, kidknapped.beat up, an sold to be sex slaves, when they gonna end that?"
5569," I remember you praising a French feminist as being a good fem like CHS, what was her name again?"
7139, You really are a faggot if you say that match was bad. Stop watching
18760, A phobia is an irrational hatred. There is no such thing as a phobia for a hatred that is rational.
2907,Friendly advice to western reporters in Kobane: don't advertise your location. Jihadis are tracking u &amp; consider u a high-prize target #ISIS
1809,Kat you don't look suspicious at all! #MKR
2154, I like that your room isn't a big sloppy mess like most of these Twitter hoes
308, rts and he'll spark this hoe in here 
1518, Somebody call an ambulance because these bitches dieing for attention
2692, If a nigga fuck my bitch dats on ha cat .. but ima leave yu alone fa being trifling
